,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
19,承辦單位報告所長好報告所長回報人數,承辦單位報告週長好報告所長回報人數,承辦單位報告所長好報告所長回報人數,"[['週', '所', 3, 4]]",0.05882352941176471,0.0
20,好附近館舍的部份停車格會陸續的,阿附近管舍部份評的可能回陸續的,好像是軟案要測試喔那後續我續的,"[['阿', '好', 0, 1], ['附', '像', 1, 2], ['近', '是', 2, 3], ['管', '軟', 2, 3], ['舍', '案', 3, 4], ['部', '要', 3, 4], ['份', '測', 4, 5], ['評', '試', 4, 5], ['的', '喔', 5, 6], ['可', '那', 6, 7], ['能', '後', 7, 8], ['回', '續', 7, 8], ['陸', '我', 8, 9]]",0.5333333333333333,0.8
21,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,報告所長財控組本週無提報事項,"[['務', '控', 3, 4]]",0.0,0.07142857142857142
22,而遭到糾舉還有影響安全,找到九據還有影響安全,而到車上還有名名學客,"[['找', '而', 0, 1], ['九', '車', 1, 2], ['據', '上', 2, 3], ['影', '名', 4, 5], ['響', '名', 5, 6], ['安', '學', 5, 6], ['全', '客', 6, 7]]",0.3636363636363637,0.6363636363636364
23,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,[],0.0,0.0
24,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,[],0.0,0.0
25,由楊建文副主持人代理上線,由楊建文副主持人代理上線,由楊建文副主持人代理上線,[],0.0,0.0
26,那請相關單位配合那本組會在,那請相關單位配合那本組會在,那請相關單位配合那本組會在,[],0.0,0.0
27,全員到齊然後大成計畫,全元到齊然後大成計畫,全員到齊然後大成計畫,"[['元', '員', 1, 2]]",0.1,0.0
28,好請財務組黃組長,好請財務組黃組長,好請財務組黃組長,[],0.0,0.0
29,所長好今天應到三十一員,所長好今天應到三十一員,所長好今天應到三十一員,[],0.0,0.0
30,好現在請鍾計管組鍾組長,好加請中計管組鍾組長,好謝謝請計管組鍾組長,"[['加', '謝', 1, 2], ['請', '謝', 2, 3], ['中', '請', 2, 3]]",0.2727272727272727,0.2727272727272727
31,好好請繼續,好好請繼續,好好請繼續,[],0.0,0.0
32,通信組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,通信組導控組遙控組陳頻專管組天齊專管組天齊是工組本六個單位,分單組計控組遙控組天頻專管組天齊專管組天計系工組等六個單位,"[['通', '分', 0, 1], ['信', '單', 1, 2], ['導', '計', 1, 2], ['陳', '天', 3, 4], ['齊', '計', 8, 9], ['是', '系', 8, 9], ['本', '等', 10, 11]]",0.10344827586206896,0.13793103448275862
33,將於明天明天由楊副所長帶隊前往辦理以上是一項報告報告完畢,將於明天喔你那有楊副所長拜對喔而前忙辦理第三十一項報告報告完畢,將於明天下午將由楊副所長針對本組幫合辦理上上組一項報業報告完畢,"[['喔', '下', 3, 4], ['你', '午', 4, 5], ['那', '將', 5, 6], ['有', '由', 6, 7], ['拜', '針', 9, 10], ['喔', '本', 11, 12], ['而', '組', 12, 13], ['前', '幫', 13, 14], ['忙', '合', 14, 15], ['第', '上', 16, 17], ['三', '上', 17, 18], ['十', '組', 18, 19], ['告', '業', 19, 20]]",0.42857142857142855,0.42857142857142855
34,將簽奉副所長核定之需求規劃書含審查表送本組續辦報告完畢,將簽工副所長核定資需求規劃書安審查表重本組續辦報告完畢,將簽奉副所長核定的需求規劃書含印查提送本組續辦報告完畢,"[['工', '奉', 2, 3], ['資', '的', 5, 6], ['安', '含', 7, 8], ['審', '印', 8, 9], ['重', '送', 9, 10], ['表', '提', 10, 11]]",0.14814814814814814,0.1111111111111111
35,呃所長還有各位長官早安品後組本周有一項報告那配合那個,呃所長還有各位長官早安龍品後組本週的一項報告喔那跟那個,呃所長還有各位長官早安好品後組本週的一項報告喔那個那個,"[['龍', '好', 9, 10], ['跟', '個', 18, 19]]",0.2307692307692308,0.23076923076923078
36,八年研究試製的急單提案請各個需求單位在一月三十一號之前,八年研究是製的及團提案請各需求單位在一月三十一要之前,八年度零組件的集團作習請各需求單位在一月三十號號之前,"[['研', '度', 2, 3], ['究', '零', 3, 4], ['是', '組', 3, 4], ['製', '件', 4, 5], ['及', '集', 6, 7], ['提', '作', 8, 9], ['案', '習', 9, 10], ['要', '號', 16, 17], ['一', '號', 17, 18]]",0.1851851851851852,0.37037037037037035
37,一零八年一月十五日上線將本院定額微額履約,一零八年一月十五日上線將本院定額唯有履約,一本八年一月十五日上線將每院單的住個單額,"[['零', '本', 1, 2], ['本', '每', 5, 6], ['定', '單', 6, 7], ['額', '的', 7, 8], ['唯', '住', 7, 8], ['有', '個', 8, 9], ['履', '單', 8, 9], ['約', '額', 9, 10]]",0.1,0.4
38,第三件是奉旨示將安排所長在一月二十三的上的下星期,第三件事是奉解是將安排所長在一月二三點上下事蹟,第三件事是奉就是將安排所長在一月二三的上大魚前,"[['解', '就', 5, 6], ['點', '的', 13, 14], ['下', '大', 13, 14], ['事', '魚', 13, 14], ['蹟', '前', 14, 15]]",0.3333333333333333,0.3333333333333333
39,那最後是所長剛指示的事項已洽詢該所的工安組組長,那最後謝所長剛解示的事項一搶詢開攝的工安組組長,那先感謝所長剛指示的事期已經呈給所的一個黃組長,"[['最', '先', 1, 2], ['後', '感', 2, 3], ['解', '指', 5, 6], ['項', '期', 8, 9], ['一', '已', 8, 9], ['搶', '經', 9, 10], ['詢', '呈', 10, 11], ['開', '給', 10, 11], ['攝', '所', 11, 12], ['工', '一', 12, 13], ['安', '個', 13, 14], ['組', '黃', 14, 15]]",0.2608695652173913,0.43478260869565216
40,第一點本所各單位跨年度工令共有三十張分屬,第一點本所各單位跨年度工電共有三十張分屬,第一點本所各單位跨年度工令共有三十張分屬,"[['電', '令', 9, 10]]",0.05,0.0
41,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,[],0.0,0.0
42,三及一月三十下下星期三兩天執行春節前的,三七月三次向想下事十三兩天執行春節前的,分月月三十一及三月十十兩天執行春節前的,"[['三', '分', 0, 1], ['七', '月', 1, 2], ['次', '十', 2, 3], ['向', '一', 3, 4], ['想', '及', 4, 5], ['下', '三', 5, 6], ['事', '月', 6, 7], ['三', '十', 7, 8]]",0.3684210526315789,0.47368421052631576
43,所長好各位長官大家好整規組本週一件事情提報那有關一百零,欸所長好各位長官大家好整規組本週一件事情提喔那有關一百零,欸所長好各位長官大家好整規組本週一件事情提報那有關於九的,"[['喔', '報', 13, 14], ['一', '於', 16, 17], ['百', '九', 17, 18], ['零', '的', 18, 19]]",0.07407407407407407,0.14814814814814814
44,採購結果納入廠商評鑑管理請各單位配合報告完畢,採購結果納陸廠商評鑑管理請各單位配合報告完畢,採購結果納入廠商評鑑管理請各單位配合報告完畢,"[['陸', '入', 3, 4]]",0.045454545454545456,0.0
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,呃本參與執行院全面會報的採購作業規定的相關事點,"[['以', '呃', 0, 1], ['院', '參', 2, 3], ['延', '與', 2, 3], ['之', '執', 3, 4], ['工', '院', 5, 6], ['作', '全', 6, 7], ['軍', '會', 7, 8], ['定', '報', 7, 8], ['管', '的', 8, 9], ['理', '採', 9, 10], ['部', '購', 10, 11], ['公', '的', 11, 12], ['應', '相', 12, 13], ['程', '事', 12, 13], ['期', '關', 13, 14], ['議', '點', 13, 14]]",0.5238095238095238,0.8571428571428571
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,安全安全巡視那屆時請相關單位配合,"[['威', '安', 2, 3], ['先', '全', 3, 4], ['期', '請', 5, 6]]",0.1875,0.125
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,他有被報的狀題那會持續查明報告完畢,"[['還', '有', 1, 2], ['不', '被', 2, 3], ['指', '報', 3, 4], ['導', '的', 4, 5], ['況', '題', 5, 6], ['理', '明', 9, 10]]",0.17647058823529413,0.29411764705882354
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,[],0.0,0.0
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第二點供籌所長通中組預劃在,"[['物', '供', 2, 3], ['供', '長', 3, 4], ['處', '所', 4, 5], ['應', '通', 4, 5], ['商', '中', 5, 6]]",0.0,0.38461538461538464
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,那我們辦理那個本所的高階主管的主個協調會,"[['計', '主', 9, 10], ['滿', '主', 11, 12], ['意', '個', 12, 13], ['度', '協', 13, 14], ['長', '會', 13, 14]]",0.1,0.2
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,[],0.0,0.0
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,呃資通資安軍通聯盟協席的成員們,"[['電', '安', 3, 4], ['副', '聯', 5, 6], ['及', '盟', 6, 7], ['會', '協', 7, 8], ['管', '席', 8, 9], ['行', '成', 9, 10], ['程', '員', 10, 11], ['喔', '們', 10, 11]]",0.3333333333333333,0.6666666666666666
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,呃資戰組本週無提報事項報告完畢,"[['請', '呃', 0, 1], ['電', '資', 1, 2]]",0.07142857142857142,0.14285714285714285
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,超近一名旅生因不優任未被處取,"[['過', '近', 1, 2], ['年', '名', 2, 3], ['委', '旅', 3, 4], ['員', '生', 4, 5], ['則', '因', 4, 5], ['服', '優', 6, 7], ['警', '任', 7, 8], ['檢', '未', 7, 8], ['討', '被', 8, 9], ['理', '取', 9, 10]]",0.3333333333333333,0.7333333333333333
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位長官大家早,[],0.0,0.0
56,好請品後組施組長,好請品後組施組長,好請品後組施組長,[],0.0,0.0
57,好請整規組盧組長,好請整規組盧組長,好請整規組盧組長,[],0.0,0.0
58,電戰組朱組長,電戰組朱組長,電戰組朱組長,[],0.0,0.0
59,好請資材組陳組長,好請資材組陳組長,好請資材組陳組長,[],0.0,0.0
60,你請他去問他們的所長,預起他去問他們所長,你請他去問他們的長,"[['預', '你', 0, 1], ['起', '請', 1, 2], ['所', '的', 5, 6]]",0.3,0.1
61,好謝謝請柯主任,好謝謝請柯主任,好謝謝請柯主任,[],0.0,0.0
62,請導控組劉組長,請導控組劉組長,請導控組劉組長,[],0.0,0.0
63,請通信組廖組長,請通信組廖組長,請通信組廖組長,[],0.0,0.0
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告所長水科組一件事情提報本日下午計軍率萬象館館參訪萬象館,"[['海', '計', 10, 11], ['小', '萬', 11, 12], ['官', '率', 12, 13], ['電', '象', 12, 13], ['機', '館', 13, 14], ['器', '館', 14, 15]]",0.06896551724137931,0.20689655172413793
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告所長各位長位大家早安指管組無提報事項,"[['擾', '早', 5, 6], ['本', '安', 6, 7]]",0.15789473684210525,0.10526315789473684
66,呃剩下人目前的人員是八十三員以上報告完畢,呃剩下呃目前的人員四八十三員以上報告完畢,呃配加那目加的人員是八十三員以上報告完畢,"[['剩', '配', 1, 2], ['下', '加', 2, 3], ['呃', '那', 2, 3], ['前', '加', 4, 5], ['四', '是', 6, 7]]",0.1,0.2
67,剩下一個四戰區四戰區現應該是這禮拜會打通,順這一個四戰區四算區確應該是這禮拜會保通,那第一個四戰區四戰區現應該是這禮拜會打通,"[['順', '那', 0, 1], ['這', '第', 1, 2], ['算', '戰', 7, 8], ['確', '現', 8, 9], ['保', '打', 13, 14]]",0.25,0.1
68,呃報告所長呃計算機組兩件事情提報第一件事情,呃報告所長在計算機組兩件事情提報第一件事情,呃報告所長呃乾元機組兩件事情提報第一件事情,"[['在', '呃', 3, 4], ['計', '乾', 4, 5], ['算', '元', 5, 6]]",0.047619047619047616,0.09523809523809523
69,呃勇捷專案我們上禮拜呃已經把,呃勇捷專末我們上禮拜呃已經把,呃勇捷年案我們上禮拜呃已經把,"[['專', '年', 2, 3], ['末', '案', 2, 3]]",0.07142857142857142,0.07142857142857142
70,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,[],0.0,0.0
71,所長各位副所長及各位同仁大家早,所長各位副所長本及各位同大等,所長各位副官長以及各位同仁好,"[['所', '官', 4, 5], ['本', '以', 4, 5], ['大', '仁', 9, 10], ['等', '好', 10, 11]]",0.26666666666666666,0.3333333333333333
72,呃調派這個資安防護組呃本組,呃要派這個三安防護組呃本組,呃調派這個資安防護組呃本組,"[['要', '調', 1, 2], ['三', '資', 5, 6]]",0.15384615384615385,0.0
73,我們館裡面已經完成相關整備工作報告完畢,我們管裡面已經完成相關準備工作告完畢,我們館裡面已經完成相關準備好作告完畢,"[['管', '館', 1, 2], ['工', '好', 7, 8]]",0.15789473684210525,0.15789473684210525
74,呃感謝所長昨天的指導我們順利完成,呃感謝所長昨天的指導我們實順利完成,呃感謝所長昨天的指導呃務實把我弄成,"[['我', '呃', 6, 7], ['們', '務', 7, 8], ['順', '把', 8, 9], ['利', '我', 9, 10], ['完', '弄', 9, 10]]",0.0625,0.375
75,呃本週一月十六號將有三員,呃本週一月十六號將有三員,呃本週一月十六號將有三員,[],0.0,0.0
76,報告所長無提報事項報告完畢,喔報告所長無提報事項報報告完畢,呃報告所長無提報事項呃報告完畢,"[['喔', '呃', 0, 1], ['報', '呃', 6, 7]]",0.15384615384615385,0.15384615384615385
77,二戰區的也已經上線了那現在就是,二撰區的也已經算線了那現在個,二二區的也已經上線了那請那個,"[['撰', '二', 1, 2], ['算', '上', 4, 5], ['現', '請', 7, 8], ['在', '那', 8, 9]]",0.26666666666666666,0.3333333333333333
78,呃報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,[],0.05882352941176471,0.058823529411764705
79,發呃呈上呈第二件事情本組,把的整上呈第二件事情本組,發呃呈上呈第二件事情本組,"[['把', '發', 0, 1], ['的', '呃', 1, 2], ['整', '呈', 2, 3]]",0.25,0.0
80,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,[],0.0,0.0
81,報告所長網戰組本週無提報事項報告完畢,報告所長網戰組本週無提報事項告完畢,報告所長網戰組本週無提報事報告完畢,"[['項', '報', 8, 9]]",0.05555555555555555,0.05555555555555555
82,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,[],0.0,0.0
83,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,[],0.0,0.0
84,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,[],0.0,0.0
85,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,[],0.0,0.0
86,好請資安防護組蘇組長,好請資安防護組蘇組長,好請資安防護組蘇組長,[],0.0,0.0
87,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,[],0.0,0.0
88,報告所長遙控組無提報事項,報告所長遙控組無提報事項,報告所長遙控組無提報事項,[],0.0,0.0
89,好網戰請網戰組吳組長,好網戰組請網戰組吳組長,好網戰好請網戰組吳組長,"[['組', '好', 3, 4]]",0.1,0.1
90,請玄武計畫毛主持人,好請玄武計畫毛主持人,好請玄武計畫毛主持人,[],0.1111111111111111,0.1111111111111111
91,好請水感組賴組長,好請水感組賴組長,好請水感組賴組長,[],0.0,0.0
92,請水科組梅組長,請水科組梅組長,請水科組梅組長,[],0.0,0.0
93,人工智慧組湯組長,人工智慧組湯組長,人工智慧組湯組長,[],0.0,0.0
94,請計算機組陳組長,請計算機組陳組長,請計算機組陳組長,[],0.0,0.0
95,好請指管組王組長,好請指管組王組長,好請指管組王組長,[],0.0,0.0
96,那個整規組盧組長儘速安排本人來主持這個會議召集相關人員報告完畢,那個整規組盧組長儘速安排的人來主持這個會議早底相關人員報告完畢,那個整規組盧組長儘們安我帶人來主持這個會議召集相關人員報告完畢,"[['速', '們', 6, 7], ['排', '我', 7, 8], ['的', '帶', 7, 8], ['早', '召', 14, 15], ['底', '集', 15, 16]]",0.0967741935483871,0.0967741935483871
97,呃洞九三洞那個通次室邀請邀訪參邀請參訪NCC的監控中心,呃動九申動應該通次室邀請要長差的要請參訪分信息結跟心,呃週二下午要合通次室今長次長室那個會議部在三中室舉行,"[['動', '週', 1, 2], ['九', '二', 1, 2], ['申', '下', 2, 3], ['動', '午', 3, 4], ['應', '要', 3, 4], ['該', '合', 4, 5], ['邀', '今', 7, 8], ['請', '長', 8, 9], ['要', '次', 8, 9], ['差', '室', 10, 11], ['的', '那', 10, 11], ['要', '個', 11, 12], ['請', '會', 12, 13], ['參', '議', 13, 14], ['訪', '部', 14, 15], ['分', '在', 14, 15], ['信', '三', 15, 16], ['息', '中', 16, 17], ['跟', '舉', 16, 17], ['結', '室', 17, 18], ['心', '行', 17, 18]]",0.6296296296296297,0.8518518518518519
98,那個那個主持人那個中午喔我要陪葛副到水科組,那個那個主持那個週五號我要配葛副到水科組,那個那個有關那個十五號我要陪葛副到花中山,"[['主', '有', 4, 5], ['持', '關', 5, 6], ['週', '十', 7, 8], ['配', '陪', 11, 12], ['水', '花', 14, 15], ['科', '中', 15, 16], ['組', '山', 16, 17]]",0.2380952380952381,0.42857142857142855
99,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,[],0.0,0.0
100,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,[],0.0,0.0
101,欸元昊訓場那細節我們會再跟國防部聯繫第三點本週五,欸也號訓場那謝謝會在跟廣防部理性第三點本週五,欸三塊區場域目置正在跟他畫處協討第三點本週五,"[['也', '三', 1, 2], ['號', '塊', 2, 3], ['訓', '區', 3, 4], ['那', '域', 4, 5], ['謝', '目', 5, 6], ['謝', '置', 6, 7], ['會', '正', 6, 7], ['廣', '他', 9, 10], ['防', '畫', 10, 11], ['理', '協', 10, 11], ['部', '處', 11, 12], ['性', '討', 11, 12]]",0.4166666666666667,0.625
102,那個台中支援國軍執行戰力防護實兵演練報告完畢,那個開中科員國已軍核組辦理防務這邊演年報告完畢,那個請副所長人及主持組配合配加這個活動報告完畢,"[['開', '請', 2, 3], ['中', '副', 3, 4], ['科', '所', 3, 4], ['員', '長', 4, 5], ['已', '及', 4, 5], ['國', '人', 5, 6], ['軍', '主', 5, 6], ['核', '持', 6, 7], ['辦', '配', 6, 7], ['理', '合', 7, 8], ['防', '配', 7, 8], ['務', '加', 8, 9], ['邊', '個', 9, 10], ['演', '活', 9, 10], ['年', '動', 10, 11]]",0.5454545454545454,0.7727272727272727
103,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,[],0.0,0.0
104,下午夭三三洞國防產業協會會舉辦產業報告,下午要三山動國防產業行會會舉辦前報告,第主點三所五國防產業檢會會議提案說項,"[['下', '第', 0, 1], ['午', '主', 1, 2], ['要', '點', 1, 2], ['山', '所', 3, 4], ['動', '五', 4, 5], ['行', '檢', 5, 6], ['舉', '議', 7, 8], ['辦', '提', 8, 9], ['前', '案', 8, 9], ['報', '說', 9, 10], ['告', '項', 10, 11]]",0.3157894736842105,0.631578947368421
105,目前暫定那個帶隊長官是次長那我們會配合辦理報告完畢,目前暫定那個帶隊長官事次長那我們會配辦報告完畢,目前暫定那個帶隊長官是次長那我們會待呈報告完畢,"[['事', '是', 6, 7], ['配', '待', 10, 11], ['辦', '呈', 11, 12]]",0.12,0.16
106,那現在主要是卡在一個海軍,那現在主要呃是考的一個海軍,那這天主午就是訪視一個乾軍,"[['現', '這', 1, 2], ['在', '天', 2, 3], ['要', '午', 3, 4], ['呃', '就', 3, 4], ['考', '訪', 5, 6], ['的', '視', 6, 7], ['海', '乾', 9, 10]]",0.25,0.5833333333333334
107,呃一樣是本週三下午預排國防會廖主任要參訪,呃一下是本週三下午預颱國防會要主為要參訪,呃一排是本週三下午預排會防長官因為要參訪,"[['下', '排', 2, 3], ['颱', '排', 7, 8], ['國', '會', 7, 8], ['要', '官', 8, 9], ['會', '長', 9, 10], ['主', '因', 9, 10]]",0.2,0.3
108,還沒核定戰情網喔把他拉出來到,阿沒核定戰清網喔把他拉出來到,已沒有定戰了題們把他們快凍到,"[['阿', '已', 0, 1], ['核', '有', 1, 2], ['清', '了', 3, 4], ['喔', '們', 3, 4], ['網', '題', 4, 5], ['拉', '們', 6, 7], ['出', '快', 7, 8], ['來', '凍', 8, 9]]",0.14285714285714285,0.5714285714285714
