,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
44,採購結果納入廠商評鑑管理請各單位配合報告完畢,採購結果納陸廠商評鑑管理請各單位配合報告完畢,採購系果納入採商評鑑系統請各單位配合報告完畢,"[['結', '系', 2, 3], ['陸', '入', 5, 6], ['廠', '採', 6, 7], ['管', '系', 10, 11], ['理', '統', 11, 12]]",0.045454545454545456,0.18181818181818182
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,三本院延伸工程業需劃及物理部門已規定修業期程為,"[['以', '三', 0, 1], ['之', '伸', 4, 5], ['行', '工', 5, 6], ['工', '程', 6, 7], ['作', '業', 7, 8], ['面', '需', 8, 9], ['軍', '劃', 9, 10], ['定', '及', 10, 11], ['管', '物', 11, 12], ['作', '門', 14, 15], ['業', '已', 15, 16], ['公', '修', 18, 19], ['應', '業', 19, 20], ['議', '為', 22, 23]]",0.5238095238095238,0.7619047619047619
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,來行實施檢檢那屆時請相各的位配要,"[['安', '來', 0, 1], ['全', '行', 1, 2], ['威', '實', 2, 3], ['先', '施', 3, 4], ['巡', '檢', 4, 5], ['視', '檢', 5, 6], ['期', '請', 9, 10], ['關', '各', 11, 12], ['單', '的', 12, 13], ['合', '要', 15, 16]]",0.1875,0.5625
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,他還在回來中們那會持續查明報告完畢,"[['不', '在', 2, 3], ['指', '回', 3, 4], ['導', '來', 4, 5], ['狀', '中', 5, 6], ['況', '們', 6, 7], ['理', '明', 12, 13]]",0.17647058823529413,0.29411764705882354
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,[],0.0,0.0
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第二點報告所有組本組預劃在,"[['物', '報', 3, 4], ['籌', '告', 4, 5], ['處', '所', 5, 6], ['供', '有', 6, 7], ['應', '組', 7, 8], ['商', '本', 8, 9]]",0.0,0.46153846153846156
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,那我本辦始那個本所的那階主管的職業的調查,"[['們', '本', 2, 3], ['理', '始', 4, 5], ['高', '那', 10, 11], ['計', '主', 12, 13], ['滿', '職', 15, 16], ['意', '業', 16, 17], ['度', '的', 17, 18], ['長', '查', 19, 20]]",0.1,0.3
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,[],0.0,0.0
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,呃資通資電呃通訊總指武的行份喔,"[['軍', '呃', 5, 6], ['副', '訊', 7, 8], ['及', '總', 8, 9], ['會', '指', 9, 10], ['管', '武', 10, 11], ['程', '份', 13, 14]]",0.3333333333333333,0.5333333333333333
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,請電主組本週無提報事項報告完畢,"[['戰', '主', 2, 3]]",0.07142857142857142,0.14285714285714285
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,連去一年董員會不予稽檢的處見,"[['超', '連', 0, 1], ['過', '去', 1, 2], ['委', '董', 4, 5], ['則', '會', 6, 7], ['服', '予', 8, 9], ['警', '稽', 9, 10], ['討', '的', 11, 12], ['理', '見', 13, 14]]",0.3333333333333333,0.6666666666666666
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位長官大家早,[],0.0,0.0
56,好請品後組施組長,好請品後組施組長,好請品後組施組長,[],0.0,0.0
57,好請整規組盧組長,好請整規組盧組長,好請整規組盧組長,[],0.0,0.0
58,電戰組朱組長,電戰組朱組長,電戰組朱組長,[],0.0,0.0
59,好請資材組陳組長,好請資材組陳組長,好請資材組陳組長,[],0.0,0.0
60,你請他去問他們的所長,預起他去問他們所長,我起身去問醫們的長,"[['預', '我', 0, 1], ['他', '身', 2, 3], ['他', '醫', 5, 6], ['所', '的', 7, 8]]",0.3,0.5
61,好謝謝請柯主任,好謝謝請柯主任,好謝謝請柯主任,[],0.0,0.0
62,請導控組劉組長,請導控組劉組長,請導控組劉組長,[],0.0,0.0
63,請通信組廖組長,請通信組廖組長,請通信組廖組長,[],0.0,0.0
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告所長水科組一件事情提報本日下午由個司令部來來開會以所候,"[['海', '由', 17, 18], ['軍', '個', 18, 19], ['官', '司', 19, 20], ['小', '令', 20, 21], ['電', '部', 21, 22], ['機', '來', 22, 23], ['器', '來', 23, 24], ['參', '開', 24, 25], ['訪', '會', 25, 26], ['萬', '以', 26, 27], ['象', '所', 27, 28], ['館', '候', 28, 29]]",0.06896551724137931,0.41379310344827586
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告所長各位長官大家早本週本組無提報事項,"[['位', '官', 7, 8], ['擾', '早', 10, 11], ['指', '週', 12, 13], ['管', '本', 13, 14]]",0.15789473684210525,0.15789473684210525
66,呃剩下人目前的人員是八十三員以上報告完畢,呃剩下呃目前的人員四八十三員以上報告完畢,呃目前呃剩應的人員是八十三員以上報告完畢,"[['剩', '目', 1, 2], ['下', '前', 2, 3], ['目', '剩', 4, 5], ['前', '應', 5, 6], ['四', '是', 9, 10]]",0.1,0.25
67,剩下一個四戰區四戰區現應該是這禮拜會打通,順這一個四戰區四算區確應該是這禮拜會保通,另推一個四戰區四戰區現實該是這禮拜會打通,"[['順', '另', 0, 1], ['這', '推', 1, 2], ['算', '戰', 8, 9], ['確', '現', 10, 11], ['應', '實', 11, 12], ['保', '打', 18, 19]]",0.25,0.15
68,呃報告所長呃計算機組兩件事情提報第一件事情,呃報告所長在計算機組兩件事情提報第一件事情,呃報告所所計計龍計組兩件事情提報第一件事情,"[['長', '所', 4, 5], ['在', '計', 5, 6], ['算', '龍', 7, 8], ['機', '計', 8, 9]]",0.047619047619047616,0.19047619047619047
69,呃勇捷專案我們上禮拜呃已經把,呃勇捷專末我們上禮拜呃已經把,呃勇捷專案我們上禮拜呃已經把,"[['末', '案', 4, 5]]",0.07142857142857142,0.0
70,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,[],0.0,0.0
71,所長各位副所長及各位同仁大家早,所長各位副所長本及各位同大等,所長各位副官長本周各位同仁早,"[['所', '官', 5, 6], ['及', '周', 8, 9], ['大', '仁', 12, 13], ['等', '早', 13, 14]]",0.26666666666666666,0.3333333333333333
72,呃調派這個資安防護組呃本組,呃要派這個三安防護組呃本組,呃要求這個董委會來在呃本組,"[['派', '求', 2, 3], ['三', '董', 5, 6], ['安', '委', 6, 7], ['防', '會', 7, 8], ['護', '來', 8, 9], ['組', '在', 9, 10]]",0.15384615384615385,0.5384615384615384
73,我們館裡面已經完成相關整備工作報告完畢,我們管裡面已經完成相關準備工作告完畢,我們館裡組已經完成相關整備那報告完畢,"[['管', '館', 2, 3], ['面', '組', 4, 5], ['準', '整', 11, 12], ['工', '那', 13, 14], ['作', '報', 14, 15]]",0.15789473684210525,0.15789473684210525
74,呃感謝所長昨天的指導我們順利完成,呃感謝所長昨天的指導我們實順利完成,呃感謝所長昨邊的指導我們實際的完成,"[['天', '邊', 6, 7], ['順', '際', 13, 14], ['利', '的', 14, 15]]",0.0625,0.25
75,呃本週一月十六號將有三員,呃本週一月十六號將有三員,呃本週一月十六號將有三員,[],0.0,0.0
76,報告所長無提報事項報告完畢,喔報告所長無提報事項報報告完畢,呃報告所長無提報事項項報告完畢,"[['喔', '呃', 0, 1], ['報', '項', 10, 11]]",0.15384615384615385,0.15384615384615385
77,二戰區的也已經上線了那現在就是,二撰區的也已經算線了那現在個,呃線區的也已經上線了那現在呢,"[['二', '呃', 0, 1], ['撰', '線', 1, 2], ['算', '上', 7, 8], ['個', '呢', 13, 14]]",0.26666666666666666,0.26666666666666666
78,呃報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,[],0.05882352941176471,0.058823529411764705
79,發呃呈上呈第二件事情本組,把的整上呈第二件事情本組,給他整備那第二件事情本組,"[['把', '給', 0, 1], ['的', '他', 1, 2], ['上', '備', 3, 4], ['呈', '那', 4, 5]]",0.25,0.4166666666666667
80,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,[],0.0,0.0
81,報告所長網戰組本週無提報事項報告完畢,報告所長網戰組本週無提報事項告完畢,報告所長遙戰組本週無提報事報告完畢,"[['網', '遙', 4, 5], ['項', '報', 13, 14]]",0.05555555555555555,0.1111111111111111
82,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,報告組本週無提報事項報告完畢,"[['導', '報', 0, 1], ['控', '告', 1, 2]]",0.0,0.14285714285714285
83,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,[],0.0,0.0
84,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,[],0.0,0.0
85,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,報告所長水週組沒有提報事項,"[['感', '週', 5, 6]]",0.0,0.07692307692307693
86,好請資安防護組蘇組長,好請資安防護組蘇組長,好請資安防護組蘇組長,[],0.0,0.0
87,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,亢龍計畫鄧副主持長,"[['人', '長', 8, 9]]",0.0,0.1111111111111111
88,報告所長遙控組無提報事項,報告所長遙控組無提報事項,報告所長遙本組無提報事項,"[['控', '本', 5, 6]]",0.0,0.08333333333333333
89,好網戰請網戰組吳組長,好網戰組請網戰組吳組長,好網謝戰請網戰組吳組長,"[['戰', '謝', 2, 3], ['組', '戰', 3, 4]]",0.1,0.1
90,請玄武計畫毛主持人,好請玄武計畫毛主持人,好請玄武計畫毛主持人,[],0.1111111111111111,0.1111111111111111
91,好請水感組賴組長,好請水感組賴組長,好請水感組賴組長,[],0.0,0.0
92,請水科組梅組長,請水科組梅組長,請水科組梅組長,[],0.0,0.0
93,人工智慧組湯組長,人工智慧組湯組長,人工智慧組湯組長,[],0.0,0.0
94,請計算機組陳組長,請計算機組陳組長,請計算機組陳組長,[],0.0,0.0
95,好請指管組王組長,好請指管組王組長,好請指電組王組長,"[['管', '電', 3, 4]]",0.0,0.125
96,那個整規組盧組長儘速安排本人來主持這個會議召集相關人員報告完畢,那個整規組盧組長儘速安排的人來主持這個會議早底相關人員報告完畢,那個整規組盧組長你夠安排本人來協持這個專議儘夠完成進討報告完畢,"[['儘', '你', 8, 9], ['速', '夠', 9, 10], ['的', '本', 12, 13], ['主', '協', 15, 16], ['會', '專', 19, 20], ['早', '儘', 21, 22], ['底', '夠', 22, 23], ['相', '完', 23, 24], ['關', '成', 24, 25], ['人', '進', 25, 26], ['員', '討', 26, 27]]",0.0967741935483871,0.3225806451612903
97,呃洞九三洞那個通次室邀請邀訪參邀請參訪NCC的監控中心,呃動九申動應該通次室邀請要長差的要請參訪分信息結跟心,呃動作的動作那通次室要請我參加那要求在十一公內結束的,"[['九', '作', 2, 3], ['申', '的', 3, 4], ['應', '作', 5, 6], ['該', '那', 6, 7], ['邀', '要', 10, 11], ['要', '我', 12, 13], ['長', '參', 13, 14], ['差', '加', 14, 15], ['的', '那', 15, 16], ['請', '求', 17, 18], ['參', '在', 18, 19], ['訪', '十', 19, 20], ['分', '一', 20, 21], ['信', '公', 21, 22], ['息', '內', 22, 23], ['跟', '束', 24, 25], ['心', '的', 25, 26]]",0.6296296296296297,0.7777777777777778
98,那個那個主持人那個中午喔我要陪葛副到水科組,那個那個主持那個週五號我要配葛副到水科組,那個那個今天那個晨會喔我要陪葛副到國通室,"[['主', '今', 4, 5], ['持', '天', 5, 6], ['週', '晨', 8, 9], ['五', '會', 9, 10], ['號', '喔', 10, 11], ['配', '陪', 13, 14], ['水', '國', 17, 18], ['科', '通', 18, 19], ['組', '室', 19, 20]]",0.2380952380952381,0.38095238095238093
99,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,[],0.0,0.0
100,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,[],0.0,0.0
