,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
14,電子所三零七三零九還有本所三一零館,呃電子所三零七三零九還有本所三一名館,呃電電所三零電館一室還有本所三記一館,"[['子', '電', 2, 3], ['七', '電', 6, 7], ['三', '館', 7, 8], ['零', '一', 8, 9], ['九', '室', 9, 10], ['一', '記', 15, 16], ['名', '一', 16, 17]]",0.1176470588235294,0.47058823529411764
15,所長各位長官早工安組幾件事情提報,把所長各位長官早工安組阿幾件事性提報,呃所長各位長官早工安組阿幾件事情提報,"[['把', '呃', 0, 1], ['性', '情', 15, 16]]",0.1875,0.125
16,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,[],0.0,0.0
17,不要因為方便任意跨入管制區,好不要因為幫便院益畫入管制去,第這是可了方便將它納入法統的,"[['好', '第', 0, 1], ['不', '這', 1, 2], ['要', '是', 2, 3], ['因', '可', 3, 4], ['為', '了', 4, 5], ['幫', '方', 5, 6], ['院', '將', 7, 8], ['益', '它', 8, 9], ['畫', '納', 9, 10], ['管', '法', 11, 12], ['制', '統', 12, 13], ['去', '的', 13, 14]]",0.4615384615384616,0.8461538461538461
18,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,[],0.0,0.0
19,承辦單位報告所長好報告所長回報人數,承辦單位報告週長好報告所長回報人數,承辦單位報告主長好報告所長回報人數,"[['週', '主', 6, 7]]",0.05882352941176471,0.058823529411764705
20,好附近館舍的部份停車格會陸續的,阿附近管舍部份評的可能回陸續的,好工算的的跟測評的部邊會陸續的,"[['阿', '好', 0, 1], ['附', '工', 1, 2], ['近', '算', 2, 3], ['管', '的', 3, 4], ['舍', '的', 4, 5], ['部', '跟', 5, 6], ['份', '測', 6, 7], ['可', '部', 9, 10], ['能', '邊', 10, 11], ['回', '會', 11, 12]]",0.5333333333333333,0.6666666666666666
21,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,報告所長財信組本週無提報事項,"[['務', '信', 5, 6]]",0.0,0.07142857142857142
22,而遭到糾舉還有影響安全,找到九據還有影響安全,公查結果沒有影響工場,"[['找', '公', 0, 1], ['到', '查', 1, 2], ['九', '結', 2, 3], ['據', '果', 3, 4], ['還', '沒', 4, 5], ['安', '工', 8, 9], ['全', '場', 9, 10]]",0.3636363636363637,0.7272727272727273
23,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,天頻吳主持人在計議組上線,"[['管', '議', 8, 9]]",0.0,0.08333333333333333
24,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,精電組胡組長在電電中組上線,"[['子', '電', 8, 9], ['戰', '中', 9, 10]]",0.0,0.15384615384615385
25,由楊建文副主持人代理上線,由楊建文副主持人代理上線,由楊成文副楊計組代理上線,"[['建', '成', 2, 3], ['主', '楊', 5, 6], ['持', '計', 6, 7], ['人', '組', 7, 8]]",0.0,0.3333333333333333
26,那請相關單位配合那本組會在,那請相關單位配合那本組會在,那請相關單位配合那本組會在,[],0.0,0.0
27,全員到齊然後大成計畫,全元到齊然後大成計畫,乾元計畫還呃天成計畫,"[['全', '乾', 0, 1], ['到', '計', 2, 3], ['齊', '畫', 3, 4], ['然', '還', 4, 5], ['後', '呃', 5, 6], ['大', '天', 6, 7]]",0.1,0.7
28,好請財務組黃組長,好請財務組黃組長,好請財務組黃組長,[],0.0,0.0
29,所長好今天應到三十一員,所長好今天應到三十一員,所長好今天應到三十一員,[],0.0,0.0
30,好現在請鍾計管組鍾組長,好加請中計管組鍾組長,增建圖請計管組鍾組長,"[['好', '增', 0, 1], ['加', '建', 1, 2], ['請', '圖', 2, 3], ['中', '請', 3, 4]]",0.2727272727272727,0.36363636363636365
31,好好請繼續,好好請繼續,好好請說說,"[['繼', '說', 3, 4], ['續', '說', 4, 5]]",0.0,0.4
32,通信組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,通信組導控組遙控組陳頻專管組天齊專管組天齊是工組本六個單位,那那組長上是本本組天個專管組天齊專管組天外系工原有六個人子,"[['通', '那', 0, 1], ['信', '那', 1, 2], ['導', '長', 3, 4], ['控', '上', 4, 5], ['組', '是', 5, 6], ['遙', '本', 6, 7], ['控', '本', 7, 8], ['陳', '天', 9, 10], ['頻', '個', 10, 11], ['齊', '外', 20, 21], ['是', '系', 21, 22], ['組', '原', 23, 24], ['本', '有', 24, 25], ['單', '人', 27, 28], ['位', '子', 28, 29]]",0.10344827586206896,0.4482758620689655
33,將於明天明天由楊副所長帶隊前往辦理以上是一項報告報告完畢,將於明天喔你那有楊副所長拜對喔而前忙辦理第三十一項報告報告完畢,將於明天喔跟還有楊副本禮拜四進行幫忙上上傳不十一點報告報告完畢,"[['你', '跟', 5, 6], ['那', '還', 6, 7], ['所', '本', 10, 11], ['長', '禮', 11, 12], ['對', '四', 13, 14], ['喔', '進', 14, 15], ['而', '行', 15, 16], ['前', '幫', 16, 17], ['辦', '上', 18, 19], ['理', '上', 19, 20], ['第', '傳', 20, 21], ['三', '不', 21, 22], ['項', '點', 24, 25]]",0.42857142857142855,0.6071428571428571
34,將簽奉副所長核定之需求規劃書含審查表送本組續辦報告完畢,將簽工副所長核定資需求規劃書安審查表重本組續辦報告完畢,請丁丁副所長帶提所需的資個工安資料尊供本組續辦報告完畢,"[['將', '請', 0, 1], ['簽', '丁', 1, 2], ['工', '丁', 2, 3], ['核', '帶', 6, 7], ['定', '提', 7, 8], ['資', '所', 8, 9], ['求', '的', 10, 11], ['規', '資', 11, 12], ['劃', '個', 12, 13], ['書', '工', 13, 14], ['審', '資', 15, 16], ['查', '料', 16, 17], ['表', '尊', 17, 18], ['重', '供', 18, 19]]",0.14814814814814814,0.5555555555555556
35,呃所長還有各位長官早安品後組本周有一項報告那配合那個,呃所長還有各位長官早安龍品後組本週的一項報告喔那跟那個,呃所長還有各位長官大家好品後組本週有一項報告喔那跟那個,"[['早', '大', 9, 10], ['安', '家', 10, 11], ['龍', '好', 11, 12], ['的', '有', 17, 18]]",0.2307692307692308,0.2692307692307692
36,八年研究試製的急單提案請各個需求單位在一月三十一號之前,八年研究是製的及團提案請各需求單位在一月三十一要之前,八年度年度新增的新建案請各需求單位在一月三十號號之前,"[['研', '度', 2, 3], ['究', '年', 3, 4], ['是', '度', 4, 5], ['製', '新', 5, 6], ['的', '增', 6, 7], ['及', '的', 7, 8], ['團', '新', 8, 9], ['提', '建', 9, 10], ['一', '號', 22, 23], ['要', '號', 23, 24]]",0.1851851851851852,0.37037037037037035
37,一零八年一月十五日上線將本院定額微額履約,一零八年一月十五日上線將本院定額唯有履約,系本統統一月十五日上線將進行本業統的測試,"[['一', '系', 0, 1], ['零', '本', 1, 2], ['八', '統', 2, 3], ['年', '統', 3, 4], ['本', '進', 12, 13], ['院', '行', 13, 14], ['定', '本', 14, 15], ['額', '業', 15, 16], ['唯', '統', 16, 17], ['有', '的', 17, 18], ['履', '測', 18, 19], ['約', '試', 19, 20]]",0.1,0.6
38,第三件是奉旨示將安排所長在一月二十三的上的下星期,第三件事是奉解是將安排所長在一月二三點上下事蹟,第三件事是下所長來報報所長在本週四公會上的報示,"[['奉', '下', 5, 6], ['解', '所', 6, 7], ['是', '長', 7, 8], ['將', '來', 8, 9], ['安', '報', 9, 10], ['排', '報', 10, 11], ['一', '本', 14, 15], ['月', '週', 15, 16], ['二', '四', 16, 17], ['三', '公', 17, 18], ['點', '會', 18, 19], ['下', '的', 20, 21], ['事', '報', 21, 22], ['蹟', '示', 22, 23]]",0.3333333333333333,0.6666666666666666
39,那最後是所長剛指示的事項已洽詢該所的工安組組長,那最後謝所長剛解示的事項一搶詢開攝的工安組組長,那最謝謝您剛剛提示的我第一階離安站的工安湯組長,"[['後', '謝', 2, 3], ['所', '您', 4, 5], ['長', '剛', 5, 6], ['解', '提', 7, 8], ['事', '我', 10, 11], ['項', '第', 11, 12], ['搶', '階', 13, 14], ['詢', '離', 14, 15], ['開', '安', 15, 16], ['攝', '站', 16, 17], ['組', '湯', 20, 21]]",0.2608695652173913,0.5652173913043478
40,第一點本所各單位跨年度工令共有三十張分屬,第一點本所各單位跨年度工電共有三十張分屬,第一點本所各單位跨所度工管共有三十張分屬,"[['年', '所', 9, 10], ['電', '管', 12, 13]]",0.05,0.1
41,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副官長各位長官大家早本週無提報事項報告完畢,"[['所', '官', 5, 6]]",0.0,0.04
42,三及一月三十下下星期三兩天執行春節前的,三七月三次向想下事十三兩天執行春節前的,呃機續依週預劃下二三三兩天就行他節前的,"[['三', '呃', 0, 1], ['七', '機', 1, 2], ['月', '續', 2, 3], ['三', '依', 3, 4], ['次', '週', 4, 5], ['向', '預', 5, 6], ['想', '劃', 6, 7], ['事', '二', 8, 9], ['十', '三', 9, 10], ['執', '就', 13, 14], ['春', '他', 15, 16]]",0.3684210526315789,0.5789473684210527
43,所長好各位長官大家好整規組本週一件事情提報那有關一百零,欸所長好各位長官大家好整規組本週一件事情提喔那有關一百零,欸所長好各位長官大家好計規組本週一件事情提報那有關p#的i百零,"[['整', '計', 11, 12], ['喔', '報', 21, 22], ['一', 'pr', 25, 26], ['百', '##i', 26, 27], ['零', '的', 27, 28]]",0.07407407407407407,0.2222222222222222
44,採購結果納入廠商評鑑管理請各單位配合報告完畢,採購結果納陸廠商評鑑管理請各單位配合報告完畢,採購系統實行輔購評統管理請各單位配合報告完畢,"[['結', '系', 2, 3], ['果', '統', 3, 4], ['納', '實', 4, 5], ['陸', '行', 5, 6], ['廠', '輔', 6, 7], ['商', '購', 7, 8], ['鑑', '統', 9, 10]]",0.045454545454545456,0.3181818181818182
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,於是公室執行院裡面物資處處購作業規因及院時程定,"[['以', '於', 0, 1], ['本', '是', 1, 2], ['院', '公', 2, 3], ['延', '室', 3, 4], ['之', '執', 4, 5], ['工', '院', 6, 7], ['作', '裡', 7, 8], ['軍', '物', 9, 10], ['定', '資', 10, 11], ['管', '處', 11, 12], ['理', '處', 12, 13], ['部', '購', 13, 14], ['定', '因', 17, 18], ['公', '及', 18, 19], ['應', '院', 19, 20], ['期', '時', 20, 21], ['議', '定', 22, 23]]",0.5238095238095238,0.8571428571428571
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,進行海區巡測那請各各相業單位配合,"[['安', '進', 0, 1], ['全', '行', 1, 2], ['威', '海', 2, 3], ['先', '區', 3, 4], ['視', '測', 5, 6], ['屆', '請', 7, 8], ['時', '各', 8, 9], ['期', '各', 9, 10], ['關', '業', 11, 12]]",0.1875,0.5625
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,他還在休線狀中那會持續進明報告完畢,"[['不', '在', 2, 3], ['指', '休', 3, 4], ['導', '線', 4, 5], ['況', '中', 6, 7], ['查', '進', 11, 12], ['理', '明', 12, 13]]",0.17647058823529413,0.29411764705882354
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,[],0.0,0.0
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第二點那我品後組這組目在在,"[['物', '那', 3, 4], ['籌', '我', 4, 5], ['處', '品', 5, 6], ['供', '後', 6, 7], ['應', '組', 7, 8], ['商', '這', 8, 9], ['預', '目', 10, 11], ['劃', '在', 11, 12]]",0.0,0.6153846153846154
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,那正續召行那個本所的年個人管的會會協調會,"[['我', '正', 1, 2], ['們', '續', 2, 3], ['辦', '召', 3, 4], ['理', '行', 4, 5], ['高', '年', 10, 11], ['階', '個', 11, 12], ['計', '人', 12, 13], ['滿', '會', 15, 16], ['意', '會', 16, 17], ['度', '協', 17, 18], ['長', '會', 19, 20]]",0.1,0.55
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,[],0.0,0.0
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,呃資通資電資通呃跟海武的研份喔,"[['軍', '資', 5, 6], ['副', '呃', 7, 8], ['及', '跟', 8, 9], ['會', '海', 9, 10], ['管', '武', 10, 11], ['行', '研', 12, 13], ['程', '份', 13, 14]]",0.3333333333333333,0.6
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,請電主組本週無提報事項報告完畢,"[['戰', '主', 2, 3]]",0.07142857142857142,0.14285714285714285
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,而十三名傷員則需進院檢查處療,"[['超', '而', 0, 1], ['過', '十', 1, 2], ['一', '三', 2, 3], ['年', '名', 3, 4], ['委', '傷', 4, 5], ['不', '需', 7, 8], ['服', '進', 8, 9], ['警', '院', 9, 10], ['討', '查', 11, 12], ['理', '療', 13, 14]]",0.3333333333333333,0.8
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位長官大家早,[],0.0,0.0
56,好請品後組施組長,好請品後組施組長,好請品後組施組長,[],0.0,0.0
57,好請整規組盧組長,好請整規組盧組長,好請整規組盧組長,[],0.0,0.0
58,電戰組朱組長,電戰組朱組長,電戰組朱組長,[],0.0,0.0
59,好請資材組陳組長,好請資材組陳組長,好請資材組陳組長,[],0.0,0.0
60,你請他去問他們的所長,預起他去問他們所長,你請他去問他們的長,"[['預', '你', 0, 1], ['起', '請', 1, 2], ['所', '的', 7, 8]]",0.3,0.1
61,好謝謝請柯主任,好謝謝請柯主任,好謝謝請柯主任,[],0.0,0.0
62,請導控組劉組長,請導控組劉組長,請導控組劉組長,[],0.0,0.0
63,請通信組廖組長,請通信組廖組長,請通信組廖組長,[],0.0,0.0
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告所長水科組一件事情提報本日下午有理用精電專式參訪的所所,"[['海', '有', 17, 18], ['軍', '理', 18, 19], ['官', '用', 19, 20], ['小', '精', 20, 21], ['機', '專', 22, 23], ['器', '式', 23, 24], ['萬', '的', 26, 27], ['象', '所', 27, 28], ['館', '所', 28, 29]]",0.06896551724137931,0.3103448275862069
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告所長各位長官大家早呃本管組無提報事項,"[['位', '官', 7, 8], ['擾', '早', 10, 11], ['本', '呃', 11, 12], ['指', '本', 12, 13]]",0.15789473684210525,0.10526315789473684
66,呃剩下人目前的人員是八十三員以上報告完畢,呃剩下呃目前的人員四八十三員以上報告完畢,呃剩下呃剩檢的人員是九十三員以上報告完畢,"[['目', '剩', 4, 5], ['前', '檢', 5, 6], ['四', '是', 9, 10], ['八', '九', 10, 11]]",0.1,0.2
67,剩下一個四戰區四戰區現應該是這禮拜會打通,順這一個四戰區四算區確應該是這禮拜會保通,把這一個四億的預算明天尤其是這禮天聖誕喔,"[['順', '把', 0, 1], ['戰', '億', 5, 6], ['區', '的', 6, 7], ['四', '預', 7, 8], ['區', '明', 9, 10], ['確', '天', 10, 11], ['應', '尤', 11, 12], ['該', '其', 12, 13], ['拜', '天', 16, 17], ['會', '聖', 17, 18], ['保', '誕', 18, 19], ['通', '喔', 19, 20]]",0.25,0.7
68,呃報告所長呃計算機組兩件事情提報第一件事情,呃報告所長在計算機組兩件事情提報第一件事情,呃報告所長呃計武計組兩件事情提報第一件事情,"[['在', '呃', 5, 6], ['算', '武', 7, 8], ['機', '計', 8, 9]]",0.047619047619047616,0.09523809523809523
69,呃勇捷專案我們上禮拜呃已經把,呃勇捷專末我們上禮拜呃已經把,呃勇捷周報我們上禮拜呃已經把,"[['專', '周', 3, 4], ['末', '報', 4, 5]]",0.07142857142857142,0.14285714285714285
70,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,[],0.0,0.0
71,所長各位副所長及各位同仁大家早,所長各位副所長本及各位同大等,所長各位副任長以及各位同仁喔,"[['所', '任', 5, 6], ['本', '以', 7, 8], ['大', '仁', 12, 13], ['等', '喔', 13, 14]]",0.26666666666666666,0.3333333333333333
72,呃調派這個資安防護組呃本組,呃要派這個三安防護組呃本組,呃調派這個資安組護組呃本組,"[['要', '調', 1, 2], ['三', '資', 5, 6], ['防', '組', 7, 8]]",0.15384615384615385,0.07692307692307693
73,我們館裡面已經完成相關整備工作報告完畢,我們管裡面已經完成相關準備工作告完畢,那計管組組持呃完成相關準備作報告完畢,"[['我', '那', 0, 1], ['們', '計', 1, 2], ['裡', '組', 3, 4], ['面', '組', 4, 5], ['已', '持', 5, 6], ['經', '呃', 6, 7], ['工', '作', 13, 14], ['作', '報', 14, 15]]",0.15789473684210525,0.47368421052631576
74,呃感謝所長昨天的指導我們順利完成,呃感謝所長昨天的指導我們實順利完成,呃感謝所長昨天的指導喔確實配了一與,"[['我', '喔', 10, 11], ['們', '確', 11, 12], ['順', '配', 13, 14], ['利', '了', 14, 15], ['完', '一', 15, 16], ['成', '與', 16, 17]]",0.0625,0.4375
75,呃本週一月十六號將有三員,呃本週一月十六號將有三員,呃本週一月十六號將有三員,[],0.0,0.0
76,報告所長無提報事項報告完畢,喔報告所長無提報事項報報告完畢,呃報告所長無提報事項項報告完畢,"[['喔', '呃', 0, 1], ['報', '項', 10, 11]]",0.15384615384615385,0.15384615384615385
77,二戰區的也已經上線了那現在就是,二撰區的也已經算線了那現在個,那本線材也已經上線了那請整個,"[['二', '那', 0, 1], ['撰', '本', 1, 2], ['區', '線', 2, 3], ['的', '材', 3, 4], ['算', '上', 7, 8], ['現', '請', 11, 12], ['在', '整', 12, 13]]",0.26666666666666666,0.5333333333333333
78,呃報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,[],0.05882352941176471,0.058823529411764705
79,發呃呈上呈第二件事情本組,把的整上呈第二件事情本組,呃完整上呈第二件事情本組,"[['把', '呃', 0, 1], ['的', '完', 1, 2]]",0.25,0.25
80,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,[],0.0,0.0
81,報告所長網戰組本週無提報事項報告完畢,報告所長網戰組本週無提報事項告完畢,報告所長遙戰組本週無提報事項告完畢,"[['網', '遙', 4, 5]]",0.05555555555555555,0.1111111111111111
82,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,報告組本週無提報事項報告完畢,"[['導', '報', 0, 1], ['控', '告', 1, 2]]",0.0,0.14285714285714285
83,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,[],0.0,0.0
84,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,[],0.0,0.0
85,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,報告所長水週組沒有提報事項,"[['感', '週', 5, 6]]",0.0,0.07692307692307693
86,好請資安防護組蘇組長,好請資安防護組蘇組長,好請資安防護組蘇組長,[],0.0,0.0
87,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,亢龍計畫鄧副主持長,"[['人', '長', 8, 9]]",0.0,0.1111111111111111
88,報告所長遙控組無提報事項,報告所長遙控組無提報事項,報告所長遙本組無提報事項,"[['控', '本', 5, 6]]",0.0,0.08333333333333333
89,好網戰請網戰組吳組長,好網戰組請網戰組吳組長,好網謝戰請網戰組吳組長,"[['戰', '謝', 2, 3], ['組', '戰', 3, 4]]",0.1,0.1
90,請玄武計畫毛主持人,好請玄武計畫毛主持人,好請玄武計畫毛主持人,[],0.1111111111111111,0.1111111111111111
91,好請水感組賴組長,好請水感組賴組長,好請水感組賴組長,[],0.0,0.0
92,請水科組梅組長,請水科組梅組長,請水科組梅組長,[],0.0,0.0
93,人工智慧組湯組長,人工智慧組湯組長,人工智慧組湯組長,[],0.0,0.0
94,請計算機組陳組長,請計算機組陳組長,請計算機組陳組長,[],0.0,0.0
95,好請指管組王組長,好請指管組王組長,好請指電組朱組長,"[['管', '電', 3, 4], ['王', '朱', 5, 6]]",0.0,0.25
96,那個整規組盧組長儘速安排本人來主持這個會議召集相關人員報告完畢,那個整規組盧組長儘速安排的人來主持這個會議早底相關人員報告完畢,那個整規組盧組長帶邊相排的人來主加這個會議協及相關人作報告完畢,"[['儘', '帶', 8, 9], ['速', '邊', 9, 10], ['安', '相', 10, 11], ['持', '加', 16, 17], ['早', '協', 21, 22], ['底', '及', 22, 23], ['員', '作', 26, 27]]",0.0967741935483871,0.25806451612903225
97,呃洞九三洞那個通次室邀請邀訪參邀請參訪NCC的監控中心,呃動九申動應該通次室邀請要長差的要請參訪分信息結跟心,呃一個本外因呃通次室特天要求別的要去做部份喔定要跟做,"[['動', '一', 1, 2], ['九', '個', 2, 3], ['申', '本', 3, 4], ['動', '外', 4, 5], ['應', '因', 5, 6], ['該', '呃', 6, 7], ['邀', '特', 10, 11], ['請', '天', 11, 12], ['長', '求', 13, 14], ['差', '別', 14, 15], ['請', '去', 17, 18], ['參', '做', 18, 19], ['訪', '部', 19, 20], ['分', '份', 20, 21], ['信', '喔', 21, 22], ['息', '定', 22, 23], ['結', '要', 23, 24], ['心', '做', 25, 26]]",0.6296296296296297,0.8518518518518519
