,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
10,本所來執行本年度第一季的作業安全督檢,本所來執行本年度必一記的阿這業安全督件,，年已執行本年度第登次錄非行份務全條。,"[['本', '，', 0, 1], ['所', '年', 1, 2], ['來', '已', 2, 3], ['必', '第', 8, 9], ['一', '登', 9, 10], ['記', '次', 10, 11], ['的', '錄', 11, 12], ['阿', '非', 12, 13], ['這', '行', 13, 14], ['業', '份', 14, 15], ['安', '務', 15, 16], ['督', '條', 17, 18], ['件', '。', 18, 19]]",0.2777777777777778,0.6666666666666666
11,那第二件事是那個本院的廢污水的接管工程,那第二件事謝個本院的費屋室的提管工程,而第二件事是是醫地的房公間的監升工。,"[['那', '而', 0, 1], ['謝', '是', 5, 6], ['個', '是', 6, 7], ['本', '醫', 7, 8], ['院', '地', 8, 9], ['費', '房', 10, 11], ['屋', '公', 11, 12], ['室', '間', 12, 13], ['提', '監', 14, 15], ['管', '升', 15, 16], ['程', '。', 17, 18]]",0.3157894736842105,0.5789473684210527
12,及參與人員以利報工及加班的申請作業,及參與人員以利報公及加班的申請作業,及參與人員以及辦酬及上班。申請作業,"[['利', '及', 6, 7], ['報', '辦', 7, 8], ['公', '酬', 8, 9], ['加', '上', 10, 11], ['的', '。', 12, 13]]",0.05882352941176471,0.29411764705882354
13,好從今天開始大概有兩三星期的時間會在,那從今天開始大概有兩三個星期時間會在,「從今天開始大概有兩三個星期時間會在,"[['那', '「', 0, 1]]",0.16666666666666666,0.16666666666666666
14,電子所三零七三零九還有本所三一零館,呃電子所三零七三零九還有本所三一名館,在有子館三零一三零，所有一所的大一。,"[['呃', '在', 0, 1], ['電', '有', 1, 2], ['所', '館', 3, 4], ['七', '一', 6, 7], ['九', '，', 9, 10], ['還', '所', 10, 11], ['本', '一', 12, 13], ['三', '的', 14, 15], ['一', '大', 15, 16], ['名', '一', 16, 17], ['館', '。', 17, 18]]",0.1176470588235294,0.6470588235294118
15,所長各位長官早工安組幾件事情提報,把所長各位長官早工安組阿幾件事性提報,副市有各位長在及上作排的這同事都回。,"[['把', '副', 0, 1], ['所', '市', 1, 2], ['長', '有', 2, 3], ['官', '在', 6, 7], ['早', '及', 7, 8], ['工', '上', 8, 9], ['安', '作', 9, 10], ['組', '排', 10, 11], ['阿', '的', 11, 12], ['幾', '這', 12, 13], ['件', '同', 13, 14], ['性', '都', 15, 16], ['提', '回', 16, 17], ['報', '。', 17, 18]]",0.1875,0.875
16,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,管辦單位報告本述未承辦事項報告完畢,"[['承', '管', 0, 1], ['上', '本', 6, 7], ['次', '述', 7, 8], ['無', '未', 8, 9], ['管', '承', 9, 10]]",0.0,0.29411764705882354
17,不要因為方便任意跨入管制區,好不要因為幫便院益畫入管制去,也不好因為不助利就而被法理。,"[['好', '也', 0, 1], ['要', '好', 2, 3], ['幫', '不', 5, 6], ['便', '助', 6, 7], ['院', '利', 7, 8], ['益', '就', 8, 9], ['畫', '而', 9, 10], ['入', '被', 10, 11], ['管', '法', 11, 12], ['制', '理', 12, 13], ['去', '。', 13, 14]]",0.4615384615384616,0.8461538461538461
18,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,所長：所長各位長官大家好，開第二次大會,"[['副', '：', 2, 3], ['召', '，', 12, 13], ['晨', '大', 17, 18]]",0.0,0.15789473684210525
19,承辦單位報告所長好報告所長回報人數,承辦單位報告週長好報告所長回報人數,承辦單位報告所最、報告週獲回報人數,"[['週', '所', 6, 7], ['長', '最', 7, 8], ['好', '、', 8, 9], ['所', '週', 11, 12], ['長', '獲', 12, 13]]",0.05882352941176471,0.23529411764705882
20,好附近館舍的部份停車格會陸續的,阿附近管舍部份評的可能回陸續的,而爾的的有部受有區可收是原來。,"[['阿', '而', 0, 1], ['附', '爾', 1, 2], ['近', '的', 2, 3], ['管', '的', 3, 4], ['舍', '有', 4, 5], ['份', '受', 6, 7], ['評', '有', 7, 8], ['的', '區', 8, 9], ['能', '收', 10, 11], ['回', '是', 11, 12], ['陸', '原', 12, 13], ['續', '來', 13, 14], ['的', '。', 14, 15]]",0.5333333333333333,1.0
21,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,報告：屬財務：本次未回議事項,"[['所', '：', 2, 3], ['長', '屬', 3, 4], ['組', '：', 6, 7], ['週', '次', 8, 9], ['無', '未', 9, 10], ['提', '回', 10, 11], ['報', '議', 11, 12]]",0.0,0.5
22,而遭到糾舉還有影響安全,找到九據還有影響安全,聽到證點沒有影響安全,"[['找', '聽', 0, 1], ['九', '證', 2, 3], ['據', '點', 3, 4], ['還', '沒', 4, 5]]",0.3636363636363637,0.45454545454545453
23,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,視下的主持，設主畫網上課,"[['天', '視', 0, 1], ['頻', '下', 1, 2], ['吳', '的', 2, 3], ['人', '，', 5, 6], ['在', '設', 6, 7], ['計', '主', 7, 8], ['管', '畫', 8, 9], ['組', '網', 9, 10], ['線', '課', 11, 12]]",0.0,0.75
24,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,核英組副組已：電子機爭上。,"[['精', '核', 0, 1], ['電', '英', 1, 2], ['胡', '副', 3, 4], ['長', '已', 5, 6], ['在', '：', 6, 7], ['戰', '機', 9, 10], ['組', '爭', 10, 11], ['線', '。', 12, 13]]",0.0,0.6153846153846154
25,由楊建文副主持人代理上線,由楊建文副主持人代理上線,由黃[為任K]，副主持。代理上線,"[['楊', '黃', 1, 2], ['建', '[UNK]', 2, 3], ['文', '為', 3, 4], ['副', '任', 4, 5], ['人', '，', 7, 8], ['線', '。', 11, 12]]",0.0,0.6666666666666666
26,那請相關單位配合那本組會在,那請相關單位配合那本組會在,有本相關單位配合，小書會。,"[['那', '有', 0, 1], ['請', '本', 1, 2], ['那', '，', 8, 9], ['本', '小', 9, 10], ['組', '書', 10, 11], ['在', '。', 12, 13]]",0.0,0.46153846153846156
27,全員到齊然後大成計畫,全元到齊然後大成計畫,一部整，最的完元繪算,"[['全', '一', 0, 1], ['元', '部', 1, 2], ['到', '整', 2, 3], ['齊', '，', 3, 4], ['然', '最', 4, 5], ['後', '的', 5, 6], ['大', '完', 6, 7], ['成', '元', 7, 8], ['計', '繪', 8, 9], ['畫', '算', 9, 10]]",0.1,1.0
28,好請財務組黃組長,好請財務組黃組長,聘友事務組副組。,"[['好', '聘', 0, 1], ['請', '友', 1, 2], ['財', '事', 2, 3], ['黃', '副', 5, 6], ['長', '。', 7, 8]]",0.0,0.625
29,所長好今天應到三十一員,所長好今天應到三十一員,「以：一年來是三員人。,"[['所', '「', 0, 1], ['長', '以', 1, 2], ['好', '：', 2, 3], ['今', '一', 3, 4], ['天', '年', 4, 5], ['應', '來', 5, 6], ['到', '是', 6, 7], ['十', '員', 8, 9], ['一', '人', 9, 10], ['員', '。', 10, 11]]",0.0,0.9090909090909091
30,好現在請鍾計管組鍾組長,好加請中計管組鍾組長,並，坡教華一組副組長,"[['好', '並', 0, 1], ['加', '，', 1, 2], ['請', '坡', 2, 3], ['中', '教', 3, 4], ['計', '華', 4, 5], ['管', '一', 5, 6], ['鍾', '副', 7, 8]]",0.2727272727272727,0.7272727272727273
31,好好請繼續,好好請繼續,還，的繼續,"[['好', '還', 0, 1], ['好', '，', 1, 2], ['請', '的', 2, 3]]",0.0,0.6
32,通信組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,通信組導控組遙控組陳頻專管組天齊專管組天齊是工組本六個單位,通信組遙航組電控組視齊專管組天齊專管組天齊加一業的一個單位,"[['導', '遙', 3, 4], ['控', '航', 4, 5], ['遙', '電', 6, 7], ['陳', '視', 9, 10], ['頻', '齊', 10, 11], ['是', '加', 21, 22], ['工', '一', 22, 23], ['組', '業', 23, 24], ['本', '的', 24, 25], ['六', '一', 25, 26]]",0.10344827586206896,0.3448275862068966
33,將於明天明天由楊副所長帶隊前往辦理以上是一項報告報告完畢,將於明天喔你那有楊副所長拜對喔而前忙辦理第三十一項報告報告完畢,至於明天喔，會位位副局長面訪喔，幫往辦理的三十一項報告報告完畢,"[['將', '至', 0, 1], ['你', '，', 5, 6], ['那', '會', 6, 7], ['有', '位', 7, 8], ['楊', '位', 8, 9], ['所', '局', 10, 11], ['拜', '面', 12, 13], ['對', '訪', 13, 14], ['而', '，', 15, 16], ['前', '幫', 16, 17], ['忙', '往', 17, 18], ['第', '的', 20, 21]]",0.42857142857142855,0.5357142857142857
34,將簽奉副所長核定之需求規劃書含審查表送本組續辦報告完畢,將簽工副所長核定資需求規劃書安審查表重本組續辦報告完畢,總勞署程局長的工的料的規劃公及排查，，組，籌寫報告完畢,"[['將', '總', 0, 1], ['簽', '勞', 1, 2], ['工', '署', 2, 3], ['副', '程', 3, 4], ['所', '局', 4, 5], ['核', '的', 6, 7], ['定', '工', 7, 8], ['資', '的', 8, 9], ['需', '料', 9, 10], ['求', '的', 10, 11], ['書', '公', 13, 14], ['安', '及', 14, 15], ['審', '排', 15, 16], ['表', '，', 17, 18], ['重', '，', 18, 19], ['本', '組', 19, 20], ['組', '，', 20, 21], ['續', '籌', 21, 22], ['辦', '寫', 22, 23]]",0.14814814814814814,0.7037037037037037
35,呃所長還有各位長官早安品後組本周有一項報告那配合那個,呃所長還有各位長官早安龍品後組本週的一項報告喔那跟那個,所事以還有一位看見，上！最小面一所的一個報告喔，是那跟,"[['呃', '所', 0, 1], ['所', '事', 1, 2], ['長', '以', 2, 3], ['各', '一', 5, 6], ['長', '看', 7, 8], ['官', '見', 8, 9], ['早', '，', 9, 10], ['安', '上', 10, 11], ['龍', '！', 11, 12], ['品', '最', 12, 13], ['後', '小', 13, 14], ['組', '面', 14, 15], ['本', '一', 15, 16], ['週', '所', 16, 17], ['項', '個', 19, 20], ['那', '，', 23, 24], ['跟', '是', 24, 25], ['個', '跟', 26, 27]]",0.2307692307692308,0.7692307692307693
36,八年研究試製的急單提案請各個需求單位在一月三十一號之前,八年研究是製的及團提案請各需求單位在一月三十一要之前,今、研究編指作集的體，，各需求單位在八月的十必日點前,"[['八', '今', 0, 1], ['年', '、', 1, 2], ['是', '編', 4, 5], ['製', '指', 5, 6], ['的', '作', 6, 7], ['及', '集', 7, 8], ['團', '的', 8, 9], ['提', '體', 9, 10], ['案', '，', 10, 11], ['請', '，', 11, 12], ['一', '八', 18, 19], ['三', '的', 20, 21], ['一', '必', 22, 23], ['要', '日', 23, 24], ['之', '點', 24, 25]]",0.1851851851851852,0.5925925925925926
37,一零八年一月十五日上線將本院定額微額履約,一零八年一月十五日上線將本院定額唯有履約,一零一年四月十五日上院，入次名為所一大。,"[['八', '一', 2, 3], ['一', '四', 4, 5], ['線', '院', 10, 11], ['將', '，', 11, 12], ['本', '入', 12, 13], ['院', '次', 13, 14], ['定', '名', 14, 15], ['額', '為', 15, 16], ['唯', '所', 16, 17], ['有', '一', 17, 18], ['履', '大', 18, 19], ['約', '。', 19, 20]]",0.1,0.6
38,第三件是奉旨示將安排所長在一月二十三的上的下星期,第三件事是奉解是將安排所長在一月二三點上下事蹟,第三件事的了命放否安排市有在二點的十日寫的班。,"[['是', '的', 4, 5], ['奉', '了', 5, 6], ['解', '命', 6, 7], ['是', '放', 7, 8], ['將', '否', 8, 9], ['所', '市', 11, 12], ['長', '有', 12, 13], ['一', '二', 14, 15], ['月', '點', 15, 16], ['二', '的', 16, 17], ['三', '十', 17, 18], ['點', '日', 18, 19], ['上', '寫', 19, 20], ['下', '的', 20, 21], ['事', '班', 21, 22], ['蹟', '。', 22, 23]]",0.3333333333333333,0.7083333333333334
39,那最後是所長剛指示的事項已洽詢該所的工安組組長,那最後謝所長剛解示的事項一搶詢開攝的工安組組長,而之後把組長把指決的事，，起給拍會的保作組組長,"[['那', '而', 0, 1], ['最', '之', 1, 2], ['謝', '把', 3, 4], ['所', '組', 4, 5], ['剛', '把', 6, 7], ['解', '指', 7, 8], ['示', '決', 8, 9], ['項', '，', 11, 12], ['一', '，', 12, 13], ['搶', '起', 13, 14], ['詢', '給', 14, 15], ['開', '拍', 15, 16], ['攝', '會', 16, 17], ['工', '保', 18, 19], ['安', '作', 19, 20]]",0.2608695652173913,0.6086956521739131
40,第一點本所各單位跨年度工令共有三十張分屬,第一點本所各單位跨年度工電共有三十張分屬,第一屆本次各單位本年會發作票有三張個專。,"[['點', '屆', 2, 3], ['所', '次', 4, 5], ['跨', '本', 8, 9], ['度', '會', 10, 11], ['工', '發', 11, 12], ['電', '作', 12, 13], ['共', '票', 13, 14], ['十', '張', 16, 17], ['張', '個', 17, 18], ['分', '專', 18, 19], ['屬', '。', 19, 20]]",0.05,0.55
41,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家好一將五通交事項報告完畢,"[['早', '好', 13, 14], ['本', '一', 14, 15], ['週', '將', 15, 16], ['無', '五', 16, 17], ['提', '通', 17, 18], ['報', '交', 18, 19]]",0.0,0.24
42,三及一月三十下下星期三兩天執行春節前的,三七月三次向想下事十三兩天執行春節前的,在個分三一不上同月的天七，進行春節前的,"[['三', '在', 0, 1], ['七', '個', 1, 2], ['月', '分', 2, 3], ['次', '一', 4, 5], ['向', '不', 5, 6], ['想', '上', 6, 7], ['下', '同', 7, 8], ['事', '月', 8, 9], ['十', '的', 9, 10], ['三', '天', 10, 11], ['兩', '七', 11, 12], ['天', '，', 12, 13], ['執', '進', 13, 14]]",0.3684210526315789,0.7368421052631579
43,所長好各位長官大家好整規組本週一件事情提報那有關一百零,欸所長好各位長官大家好整規組本週一件事情提喔那有關一百零,張家家：各位長官大家好我理好每有一件事情是喔：有個一個年,"[['欸', '張', 0, 1], ['所', '家', 1, 2], ['長', '家', 2, 3], ['好', '：', 3, 4], ['整', '我', 11, 12], ['規', '理', 12, 13], ['組', '好', 13, 14], ['本', '每', 14, 15], ['週', '有', 15, 16], ['提', '是', 20, 21], ['那', '：', 22, 23], ['關', '個', 24, 25], ['百', '個', 26, 27], ['零', '年', 27, 28]]",0.07407407407407407,0.5555555555555556
44,採購結果納入廠商評鑑管理請各單位配合報告完畢,採購結果納陸廠商評鑑管理請各單位配合報告完畢,採購結果由入工商分鑑管理，各單位配合報告完畢,"[['納', '由', 4, 5], ['陸', '入', 5, 6], ['廠', '工', 6, 7], ['評', '分', 8, 9], ['請', '，', 12, 13]]",0.045454545454545456,0.18181818181818182
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,《本公長執後業方之制事管理及就出規定之告之會。,"[['以', '《', 0, 1], ['院', '公', 2, 3], ['延', '長', 3, 4], ['之', '執', 4, 5], ['行', '後', 5, 6], ['工', '業', 6, 7], ['作', '方', 7, 8], ['面', '之', 8, 9], ['軍', '制', 9, 10], ['定', '事', 10, 11], ['部', '及', 13, 14], ['作', '就', 14, 15], ['業', '出', 15, 16], ['公', '之', 18, 19], ['應', '告', 19, 20], ['期', '之', 20, 21], ['程', '會', 21, 22], ['議', '。', 22, 23]]",0.5238095238095238,0.8571428571428571
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,張家局脅監視，段時，相關單位配合,"[['安', '張', 0, 1], ['全', '家', 1, 2], ['威', '局', 2, 3], ['先', '脅', 3, 4], ['巡', '監', 4, 5], ['那', '，', 6, 7], ['屆', '段', 7, 8], ['期', '，', 9, 10]]",0.1875,0.5
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,若們說知出狀況，樣持續處看報告嗎畢,"[['他', '若', 0, 1], ['還', '們', 1, 2], ['不', '說', 2, 3], ['指', '知', 3, 4], ['導', '出', 4, 5], ['那', '，', 7, 8], ['會', '樣', 8, 9], ['查', '處', 11, 12], ['理', '看', 12, 13], ['完', '嗎', 15, 16]]",0.17647058823529413,0.5294117647058824
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,會以各向同您向教料：重份報告,"[['所', '會', 0, 1], ['長', '以', 1, 2], ['位', '向', 3, 4], ['長', '同', 4, 5], ['官', '您', 5, 6], ['好', '向', 6, 7], ['資', '教', 7, 8], ['材', '料', 8, 9], ['組', '：', 9, 10], ['兩', '重', 10, 11], ['點', '份', 11, 12]]",0.0,0.7857142857142857
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第二，統流，供應小，計計。,"[['點', '，', 2, 3], ['物', '統', 3, 4], ['籌', '流', 4, 5], ['處', '，', 5, 6], ['商', '小', 8, 9], ['組', '，', 9, 10], ['預', '計', 10, 11], ['劃', '計', 11, 12], ['在', '。', 12, 13]]",0.0,0.6923076923076923
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,在我去處理那個場地的高級主劃的滿意評呢查,"[['那', '在', 0, 1], ['們', '去', 2, 3], ['辦', '處', 3, 4], ['本', '場', 7, 8], ['所', '地', 8, 9], ['階', '級', 11, 12], ['計', '主', 12, 13], ['管', '劃', 13, 14], ['度', '評', 17, 18], ['調', '呢', 18, 19], ['長', '查', 19, 20]]",0.1,0.45
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告：屬通信：本次五回交事項報告完畢,"[['所', '：', 2, 3], ['長', '屬', 3, 4], ['組', '：', 6, 7], ['週', '次', 8, 9], ['無', '五', 9, 10], ['提', '回', 10, 11], ['報', '交', 11, 12]]",0.0,0.3888888888888889
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,是是是、、、、，總高長的課政喔,"[['呃', '是', 0, 1], ['資', '是', 1, 2], ['通', '是', 2, 3], ['資', '、', 3, 4], ['電', '、', 4, 5], ['軍', '、', 5, 6], ['通', '、', 6, 7], ['副', '，', 7, 8], ['及', '總', 8, 9], ['會', '高', 9, 10], ['管', '長', 10, 11], ['行', '課', 12, 13], ['程', '政', 13, 14]]",0.3333333333333333,0.8666666666666667
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,n挑視將戰次將回議提報事項報告完畢,"[['請', 'nhk', 0, 1], ['電', '挑', 1, 2], ['戰', '視', 2, 3], ['組', '將', 3, 4], ['週', '次', 5, 6], ['無', '將', 6, 7], ['提', '回', 7, 8], ['報', '議', 8, 9]]",0.07142857142857142,0.5714285714285714
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,超過一名成員會由報，檢的處理,"[['年', '名', 3, 4], ['委', '成', 4, 5], ['則', '會', 6, 7], ['不', '由', 7, 8], ['服', '報', 8, 9], ['警', '，', 9, 10], ['討', '的', 11, 12]]",0.3333333333333333,0.6
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位同官大家好,"[['長', '同', 7, 8], ['早', '好', 11, 12]]",0.0,0.16666666666666666
56,好請品後組施組長,好請品後組施組長,邀的最一，副之。,"[['好', '邀', 0, 1], ['請', '的', 1, 2], ['品', '最', 2, 3], ['後', '一', 3, 4], ['組', '，', 4, 5], ['施', '副', 5, 6], ['組', '之', 6, 7], ['長', '。', 7, 8]]",0.0,1.0
57,好請整規組盧組長,好請整規組盧組長,邀在常合組副組長,"[['好', '邀', 0, 1], ['請', '在', 1, 2], ['整', '常', 2, 3], ['規', '合', 3, 4], ['盧', '副', 5, 6]]",0.0,0.625
58,電戰組朱組長,電戰組朱組長,一一組副組。,"[['電', '一', 0, 1], ['戰', '一', 1, 2], ['朱', '副', 3, 4], ['長', '。', 5, 6]]",0.0,0.6666666666666666
59,好請資材組陳組長,好請資材組陳組長,邀友教料組副組長,"[['好', '邀', 0, 1], ['請', '友', 1, 2], ['資', '教', 2, 3], ['材', '料', 3, 4], ['陳', '副', 5, 6]]",0.0,0.625
60,你請他去問他們的所長,預起他去問他們所長,說議來去找他的家說,"[['預', '說', 0, 1], ['起', '議', 1, 2], ['他', '來', 2, 3], ['問', '找', 4, 5], ['們', '的', 6, 7], ['所', '家', 7, 8], ['長', '說', 8, 9]]",0.3,0.7
61,好謝謝請柯主任,好謝謝請柯主任,「了邀！教主！,"[['好', '「', 0, 1], ['謝', '了', 1, 2], ['謝', '邀', 2, 3], ['請', '！', 3, 4], ['柯', '教', 4, 5], ['任', '！', 6, 7]]",0.0,0.8571428571428571
62,請導控組劉組長,請導控組劉組長,（教演組副組長,"[['請', '（', 0, 1], ['導', '教', 1, 2], ['控', '演', 2, 3], ['劉', '副', 4, 5]]",0.0,0.5714285714285714
63,請通信組廖組長,請通信組廖組長,副致一組副組。,"[['請', '副', 0, 1], ['通', '致', 1, 2], ['信', '一', 2, 3], ['廖', '副', 4, 5], ['長', '。', 6, 7]]",0.0,0.7142857142857143
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告部屬就平有一件事，，及當日下午，軍的用組視將參觀萬和。,"[['所', '部', 2, 3], ['長', '屬', 3, 4], ['水', '就', 4, 5], ['科', '平', 5, 6], ['組', '有', 6, 7], ['情', '，', 10, 11], ['提', '，', 11, 12], ['報', '及', 12, 13], ['本', '當', 13, 14], ['海', '，', 17, 18], ['官', '的', 19, 20], ['小', '用', 20, 21], ['電', '組', 21, 22], ['機', '視', 22, 23], ['器', '將', 23, 24], ['訪', '觀', 25, 26], ['象', '和', 27, 28], ['館', '。', 28, 29]]",0.06896551724137931,0.6206896551724138
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告會有長所各官大家，有監導所所通議事項,"[['所', '會', 2, 3], ['長', '有', 3, 4], ['各', '長', 4, 5], ['位', '所', 5, 6], ['長', '各', 6, 7], ['位', '官', 7, 8], ['擾', '，', 10, 11], ['本', '有', 11, 12], ['指', '監', 12, 13], ['管', '導', 13, 14], ['組', '所', 14, 15], ['無', '所', 15, 16], ['提', '通', 16, 17], ['報', '議', 17, 18]]",0.15789473684210525,0.6842105263157895
